site,date,race
McLean,2020-06-07,Asian
McLean,2020-06-07,Asian
McLean,2020-06-07,Black
McLean,2020-06-07,Asian
McLean,2020-06-07,Asian
McLean,2020-06-08,Black
McLean,2020-06-08,Asian
McLean,2020-06-08,Black
McLean,2020-06-08,Hispanic
McLean,2020-06-08,Hispanic
McLean,2020-06-08,Asian
McLean,2020-06-09,Asian
McLean,2020-06-09,Hispanic
McLean,2020-06-10,Asian
McLean,2020-06-10,Hispanic
McLean,2020-06-10,Black
McLean,2020-06-11,Hispanic
McLean,2020-06-11,Hispanic
McLean,2020-06-11,Asian
McLean,2020-06-11,Asian
McLean,2020-06-12,Black
McLean,2020-06-12,Hispanic
McLean,2020-06-12,Asian
McLean,2020-06-12,Hispanic
McLean,2020-06-12,Black
McLean,2020-06-12,Asian
McLean,2020-06-13,Asian
McLean,2020-06-13,Black
McLean,2020-06-13,White
McLean,2020-06-14,Black
McLean,2020-06-14,Hispanic
McLean,2020-06-14,Asian
McLean,2020-06-14,White
McLean,2020-06-14,Black
McLean,2020-06-15,Asian
McLean,2020-06-16,Asian
McLean,2020-06-16,Black
McLean,2020-06-16,Black
McLean,2020-06-16,Black
McLean,2020-06-16,Black
McLean,2020-06-16,Asian
McLean,2020-06-16,Black
McLean,2020-06-16,Hispanic
McLean,2020-06-16,Black
McLean,2020-06-16,White
McLean,2020-06-17,Black
McLean,2020-06-17,Asian
McLean,2020-06-17,Asian
McLean,2020-06-18,Hispanic
McLean,2020-06-18,Asian
McLean,2020-06-18,Asian
McLean,2020-06-18,Asian
McLean,2020-06-18,Asian
McLean,2020-06-18,Hispanic
McLean,2020-06-19,White
McLean,2020-06-19,Hispanic
McLean,2020-06-19,Black
McLean,2020-06-19,Asian
McLean,2020-06-20,Asian
McLean,2020-06-21,Hispanic
McLean,2020-06-21,Asian
McLean,2020-06-21,White
McLean,2020-06-21,Asian
McLean,2020-06-21,Hispanic
McLean,2020-06-21,Asian
McLean,2020-06-21,Asian
McLean,2020-06-22,Asian
McLean,2020-06-22,White
McLean,2020-06-22,Hispanic
McLean,2020-06-22,Asian
McLean,2020-06-22,Black
McLean,2020-06-22,White
McLean,2020-06-22,Asian
McLean,2020-06-22,Asian
McLean,2020-06-22,Asian
McLean,2020-06-23,Black
McLean,2020-06-24,White
McLean,2020-06-24,Black
McLean,2020-06-24,Black
McLean,2020-06-24,Asian
McLean,2020-06-24,Black
McLean,2020-06-25,White
McLean,2020-06-26,White
McLean,2020-06-27,White
McLean,2020-06-27,Asian
McLean,2020-06-27,Asian
McLean,2020-06-27,White
McLean,2020-06-27,White
McLean,2020-06-27,Black
McLean,2020-06-27,White
McLean,2020-06-27,Black
McLean,2020-06-27,Asian
McLean,2020-06-28,White
McLean,2020-06-28,White
McLean,2020-06-28,Black
McLean,2020-06-28,Asian
McLean,2020-06-29,Black
McLean,2020-06-30,Black
McLean,2020-06-30,Asian
McLean,2020-06-30,Asian
McLean,2020-06-30,Black
McLean,2020-06-30,White
McLean,2020-07-01,Asian
McLean,2020-07-01,Black
McLean,2020-07-01,Black
McLean,2020-07-01,Asian
McLean,2020-07-01,Asian
McLean,2020-07-01,Black
McLean,2020-07-01,Hispanic
McLean,2020-07-01,Asian
McLean,2020-07-01,Hispanic
McLean,2020-07-01,White
McLean,2020-07-02,Black
McLean,2020-07-02,Asian
McLean,2020-07-02,Black
McLean,2020-07-03,White
McLean,2020-07-03,Asian
McLean,2020-07-04,Asian
McLean,2020-07-04,Black
McLean,2020-07-04,Asian
McLean,2020-07-04,Asian
McLean,2020-07-04,Asian
McLean,2020-07-04,White
McLean,2020-07-04,Asian
McLean,2020-07-04,Asian
McLean,2020-07-04,Asian
McLean,2020-07-04,Asian
McLean,2020-07-05,White
McLean,2020-07-05,White
McLean,2020-07-05,Hispanic
McLean,2020-07-05,Black
McLean,2020-07-05,Asian
McLean,2020-07-05,White
McLean,2020-07-05,Asian
McLean,2020-07-05,White
McLean,2020-07-05,Hispanic
McLean,2020-07-05,Black
McLean,2020-07-06,Hispanic
McLean,2020-07-06,Black
McLean,2020-07-06,Black
McLean,2020-07-06,Asian
McLean,2020-07-06,Asian
McLean,2020-07-06,Black
McLean,2020-07-06,Asian
McLean,2020-07-06,Black
McLean,2020-07-06,Asian
McLean,2020-07-06,Black
McLean,2020-07-07,Black
McLean,2020-07-07,White
McLean,2020-07-07,Asian
McLean,2020-07-07,White
McLean,2020-07-07,White
McLean,2020-07-07,Black
McLean,2020-07-07,White
McLean,2020-07-07,Asian
McLean,2020-07-07,Asian
McLean,2020-07-08,White
McLean,2020-07-08,Black
McLean,2020-07-08,Asian
McLean,2020-07-09,Black
McLean,2020-07-09,Asian
McLean,2020-07-10,White
McLean,2020-07-10,Asian
McLean,2020-07-10,Asian
McLean,2020-07-11,Hispanic
McLean,2020-07-11,Hispanic
McLean,2020-07-11,Hispanic
McLean,2020-07-11,Black
McLean,2020-07-11,Asian
McLean,2020-07-11,White
McLean,2020-07-11,Black
McLean,2020-07-11,White
McLean,2020-07-11,Black
McLean,2020-07-12,Asian
McLean,2020-07-12,Asian
McLean,2020-07-12,White
McLean,2020-07-13,Asian
McLean,2020-07-13,Asian
McLean,2020-07-13,Black
McLean,2020-07-14,Asian
McLean,2020-07-14,Asian
McLean,2020-07-14,Asian
McLean,2020-07-14,Black
McLean,2020-07-14,Asian
McLean,2020-07-14,White
McLean,2020-07-14,Black
McLean,2020-07-14,Asian
McLean,2020-07-15,White
McLean,2020-07-15,Asian
McLean,2020-07-15,Black
McLean,2020-07-16,Hispanic
McLean,2020-07-16,White
McLean,2020-07-16,White
McLean,2020-07-16,Black
McLean,2020-07-16,Hispanic
McLean,2020-07-17,Hispanic
McLean,2020-07-17,Asian
McLean,2020-07-17,Black
McLean,2020-07-17,Asian
McLean,2020-07-18,Asian
McLean,2020-07-18,White
McLean,2020-07-18,Asian
McLean,2020-07-18,White
McLean,2020-07-18,Hispanic
McLean,2020-07-18,Black
McLean,2020-07-18,Black
McLean,2020-07-18,White
McLean,2020-07-18,Asian
McLean,2020-07-19,Asian
McLean,2020-07-19,White
McLean,2020-07-19,Asian
McLean,2020-07-19,White
McLean,2020-07-19,Hispanic
McLean,2020-07-19,Asian
McLean,2020-07-19,Asian
McLean,2020-07-19,Hispanic
McLean,2020-07-19,Black
McLean,2020-07-20,Hispanic
McLean,2020-07-20,White
McLean,2020-07-20,Hispanic
McLean,2020-07-20,Asian
McLean,2020-07-20,Black
McLean,2020-07-20,Asian
McLean,2020-07-21,Hispanic
McLean,2020-07-21,Asian
McLean,2020-07-21,Asian
McLean,2020-07-21,Asian
McLean,2020-07-22,Asian
McLean,2020-07-22,Asian
McLean,2020-07-22,Black
McLean,2020-07-22,Hispanic
McLean,2020-07-22,Black
McLean,2020-07-23,Black
McLean,2020-07-23,Asian
McLean,2020-07-23,Asian
McLean,2020-07-23,Black
McLean,2020-07-23,Black
McLean,2020-07-23,Hispanic
McLean,2020-07-24,White
McLean,2020-07-24,Black
McLean,2020-07-24,Hispanic
McLean,2020-07-25,Asian
McLean,2020-07-25,Black
McLean,2020-07-25,Black
McLean,2020-07-26,Asian
McLean,2020-07-26,Asian
McLean,2020-07-26,Asian
McLean,2020-07-26,Asian
McLean,2020-07-26,White
McLean,2020-07-26,Asian
McLean,2020-07-26,White
McLean,2020-07-27,Asian
McLean,2020-07-27,Asian
McLean,2020-07-27,Hispanic
McLean,2020-07-27,Black
McLean,2020-07-27,Asian
McLean,2020-07-27,Black
McLean,2020-07-27,Asian
McLean,2020-07-28,Black
McLean,2020-07-28,White
McLean,2020-07-28,Black
McLean,2020-07-28,Black
McLean,2020-07-29,Hispanic
McLean,2020-07-29,Black
McLean,2020-07-29,Black
McLean,2020-07-30,Asian
McLean,2020-07-31,Black
McLean,2020-08-01,Asian
McLean,2020-08-01,Asian
McLean,2020-08-01,Black
McLean,2020-08-01,Asian
McLean,2020-08-01,White
McLean,2020-08-01,Asian
McLean,2020-08-02,White
McLean,2020-08-02,Black
McLean,2020-08-02,Black
McLean,2020-08-02,Asian
McLean,2020-08-02,Black
McLean,2020-08-03,Asian
McLean,2020-08-03,Black
McLean,2020-08-03,White
McLean,2020-08-03,Asian
McLean,2020-08-03,Hispanic
McLean,2020-08-03,White
McLean,2020-08-04,Asian
McLean,2020-08-04,Asian
McLean,2020-08-04,Asian
McLean,2020-08-04,Hispanic
McLean,2020-08-04,Black
McLean,2020-08-05,Asian
McLean,2020-08-05,Black
McLean,2020-08-05,White
McLean,2020-08-05,Asian
McLean,2020-08-05,Asian
McLean,2020-08-05,Black
McLean,2020-08-05,Black
McLean,2020-08-05,Asian
McLean,2020-08-05,Asian
McLean,2020-08-05,Asian
McLean,2020-08-06,Asian
McLean,2020-08-06,White
McLean,2020-08-06,White
McLean,2020-08-07,Asian
McLean,2020-08-08,Asian
McLean,2020-08-08,Black
McLean,2020-08-08,Black
McLean,2020-08-08,Black
McLean,2020-08-08,White
McLean,2020-08-08,Black
McLean,2020-08-08,White
McLean,2020-08-08,Asian
McLean,2020-08-08,Asian
McLean,2020-08-08,Asian
McLean,2020-08-09,Black
McLean,2020-08-09,Hispanic
McLean,2020-08-09,Asian
McLean,2020-08-09,Black
McLean,2020-08-09,Hispanic
McLean,2020-08-09,Black
McLean,2020-08-09,Asian
McLean,2020-08-09,Black
McLean,2020-08-09,Hispanic
McLean,2020-08-09,White
McLean,2020-08-10,White
McLean,2020-08-10,Asian
McLean,2020-08-10,Black
McLean,2020-08-10,White
McLean,2020-08-10,Hispanic
McLean,2020-08-10,Asian
McLean,2020-08-11,Asian
McLean,2020-08-11,Asian
McLean,2020-08-11,White
McLean,2020-08-11,Hispanic
McLean,2020-08-11,Asian
McLean,2020-08-11,Black
McLean,2020-08-11,Asian
McLean,2020-08-11,Black
McLean,2020-08-11,Black
McLean,2020-08-12,Asian
McLean,2020-08-12,Asian
McLean,2020-08-12,Hispanic
McLean,2020-08-13,Asian
McLean,2020-08-13,Asian
McLean,2020-08-13,Black
McLean,2020-08-13,Asian
McLean,2020-08-14,Hispanic
McLean,2020-08-14,White
McLean,2020-08-14,Asian
McLean,2020-08-14,Asian
McLean,2020-08-15,White
McLean,2020-08-15,Asian
McLean,2020-08-15,White
McLean,2020-08-15,Asian
McLean,2020-08-15,Black
McLean,2020-08-16,Black
McLean,2020-08-16,Black
McLean,2020-08-17,Asian
McLean,2020-08-17,Black
McLean,2020-08-17,Asian
McLean,2020-08-17,White
McLean,2020-08-17,Asian
McLean,2020-08-18,Asian
McLean,2020-08-18,Black
McLean,2020-08-18,Black
McLean,2020-08-18,Black
McLean,2020-08-18,Black
McLean,2020-08-19,Asian
McLean,2020-08-19,White
McLean,2020-08-20,Hispanic
McLean,2020-08-20,Asian
McLean,2020-08-20,Asian
McLean,2020-08-20,White
McLean,2020-08-21,Hispanic
McLean,2020-08-21,Hispanic
McLean,2020-08-21,Black
McLean,2020-08-21,Black
McLean,2020-08-21,Black
McLean,2020-08-22,Asian
McLean,2020-08-22,Asian
McLean,2020-08-22,Black
McLean,2020-08-22,Hispanic
McLean,2020-08-22,Asian
McLean,2020-08-22,Asian
McLean,2020-08-22,Hispanic
McLean,2020-08-23,Asian
McLean,2020-08-23,Asian
McLean,2020-08-23,Black
McLean,2020-08-23,Black
McLean,2020-08-24,Asian
McLean,2020-08-24,White
McLean,2020-08-24,Asian
McLean,2020-08-24,White
McLean,2020-08-24,Asian
McLean,2020-08-24,Asian
McLean,2020-08-24,Hispanic
McLean,2020-08-24,Asian
McLean,2020-08-25,White
McLean,2020-08-25,Black
McLean,2020-08-25,Hispanic
McLean,2020-08-26,Asian
McLean,2020-08-26,White
McLean,2020-08-26,Asian
McLean,2020-08-27,Black
McLean,2020-08-27,Black
McLean,2020-08-27,Asian
McLean,2020-08-27,Asian
McLean,2020-08-27,White
McLean,2020-08-27,Hispanic
McLean,2020-08-27,Asian
McLean,2020-08-27,Black
McLean,2020-08-27,Asian
McLean,2020-08-28,Black
McLean,2020-08-28,Black
McLean,2020-08-28,White
McLean,2020-08-29,Black
McLean,2020-08-29,Black
McLean,2020-08-29,Asian
McLean,2020-08-29,Black
McLean,2020-08-29,Hispanic
McLean,2020-08-29,Black
McLean,2020-08-29,Black
McLean,2020-08-29,Asian
McLean,2020-08-29,Hispanic
McLean,2020-08-30,White
McLean,2020-08-30,Hispanic
McLean,2020-08-30,Asian
McLean,2020-08-30,White
McLean,2020-08-30,Asian
McLean,2020-08-30,Black
McLean,2020-08-30,Hispanic
McLean,2020-08-30,Asian
McLean,2020-08-30,Black
McLean,2020-08-30,Hispanic
McLean,2020-08-31,Hispanic
McLean,2020-08-31,Black
McLean,2020-08-31,Asian
McLean,2020-08-31,Asian
McLean,2020-08-31,Hispanic
McLean,2020-08-31,Black
McLean,2020-08-31,Asian
McLean,2020-08-31,Hispanic
McLean,2020-08-31,White
McLean,2020-08-31,Asian
McLean,2020-09-01,Asian
McLean,2020-09-01,Asian
McLean,2020-09-02,White
McLean,2020-09-03,Hispanic
McLean,2020-09-03,Asian
McLean,2020-09-03,Black
McLean,2020-09-03,Black
McLean,2020-09-03,Asian
McLean,2020-09-03,White
McLean,2020-09-04,Black
McLean,2020-09-05,Asian
McLean,2020-09-05,White
McLean,2020-09-05,Asian
McLean,2020-09-05,Asian
McLean,2020-09-05,White
McLean,2020-09-05,Black
McLean,2020-09-05,Hispanic
McLean,2020-09-05,White
McLean,2020-09-05,Asian
McLean,2020-09-05,Asian
McLean,2020-09-06,Black
McLean,2020-09-06,Black
McLean,2020-09-06,Asian
McLean,2020-09-06,Asian
McLean,2020-09-06,White
McLean,2020-09-06,Asian
McLean,2020-09-06,Black
McLean,2020-09-06,Asian
McLean,2020-09-06,Asian
McLean,2020-09-06,Asian
McLean,2020-09-07,Asian
McLean,2020-09-07,Asian
McLean,2020-09-07,White
McLean,2020-09-07,Black
McLean,2020-09-07,White
McLean,2020-09-07,Black
McLean,2020-09-07,Black
McLean,2020-09-07,Hispanic
McLean,2020-09-08,Asian
McLean,2020-09-09,White
McLean,2020-09-09,Asian
McLean,2020-09-09,Hispanic
McLean,2020-09-09,Black
McLean,2020-09-09,Asian
McLean,2020-09-09,Asian
McLean,2020-09-09,Hispanic
McLean,2020-09-10,Hispanic
McLean,2020-09-11,Black
McLean,2020-09-11,Asian
McLean,2020-09-11,Asian
McLean,2020-09-11,Asian
McLean,2020-09-11,Asian
McLean,2020-09-11,Asian
McLean,2020-09-11,Asian
McLean,2020-09-11,White
McLean,2020-09-11,White
McLean,2020-09-11,Hispanic
McLean,2020-09-12,Black
McLean,2020-09-12,Asian
McLean,2020-09-12,Asian
McLean,2020-09-12,Hispanic
McLean,2020-09-12,Asian
McLean,2020-09-13,Black
McLean,2020-09-13,White
McLean,2020-09-13,Black
McLean,2020-09-13,White
McLean,2020-09-13,White
McLean,2020-09-13,Black
McLean,2020-09-13,Black
McLean,2020-09-14,Black
McLean,2020-09-14,Asian
McLean,2020-09-14,Asian
McLean,2020-09-14,Asian
McLean,2020-09-14,White
McLean,2020-09-14,Hispanic
McLean,2020-09-14,Black
McLean,2020-09-14,Asian
McLean,2020-09-15,Asian
McLean,2020-09-15,Black
McLean,2020-09-15,Black
McLean,2020-09-15,Asian
McLean,2020-09-15,Black
McLean,2020-09-16,Hispanic
McLean,2020-09-16,White
McLean,2020-09-16,Asian
McLean,2020-09-16,Black
McLean,2020-09-16,White
McLean,2020-09-16,Black
McLean,2020-09-17,Hispanic
McLean,2020-09-18,Asian
McLean,2020-09-18,Hispanic
McLean,2020-09-19,Asian
McLean,2020-09-19,White
McLean,2020-09-19,White
McLean,2020-09-19,Black
McLean,2020-09-19,Asian
McLean,2020-09-20,Asian
McLean,2020-09-20,Hispanic
McLean,2020-09-20,Asian
McLean,2020-09-20,Asian
McLean,2020-09-20,Asian
McLean,2020-09-20,Asian
McLean,2020-09-20,Asian
McLean,2020-09-20,Black
McLean,2020-09-20,Asian
McLean,2020-09-20,White
McLean,2020-09-21,Black
McLean,2020-09-21,Asian
McLean,2020-09-21,Asian
McLean,2020-09-21,White
McLean,2020-09-22,Black
McLean,2020-09-23,Black
McLean,2020-09-23,Asian
McLean,2020-09-23,Black
McLean,2020-09-23,White
McLean,2020-09-23,Asian
McLean,2020-09-23,Asian
McLean,2020-09-23,Hispanic
McLean,2020-09-24,Black
McLean,2020-09-24,Asian
McLean,2020-09-24,White
McLean,2020-09-24,Hispanic
McLean,2020-09-24,Black
McLean,2020-09-24,Hispanic
McLean,2020-09-25,Asian
McLean,2020-09-25,Black
McLean,2020-09-26,Asian
McLean,2020-09-27,Hispanic
McLean,2020-09-28,Asian
McLean,2020-09-28,Asian
McLean,2020-09-29,Black
McLean,2020-09-29,Asian
McLean,2020-09-29,Asian
McLean,2020-09-29,Black
McLean,2020-09-30,Asian
McLean,2020-09-30,Black
McLean,2020-09-30,Black
McLean,2020-09-30,Black
McLean,2020-09-30,Black
McLean,2020-09-30,Hispanic
McLean,2020-09-30,Black
McLean,2020-10-01,Asian
McLean,2020-10-01,White
McLean,2020-10-01,Asian
McLean,2020-10-01,White
McLean,2020-10-01,Asian
McLean,2020-10-01,Hispanic
McLean,2020-10-01,Asian
McLean,2020-10-02,Asian
McLean,2020-10-02,Asian
McLean,2020-10-02,Asian
McLean,2020-10-02,Asian
McLean,2020-10-03,Asian
McLean,2020-10-03,Black
McLean,2020-10-03,Asian
McLean,2020-10-03,Hispanic
McLean,2020-10-03,Asian
McLean,2020-10-03,White
McLean,2020-10-03,Black
McLean,2020-10-03,Asian
McLean,2020-10-04,Asian
McLean,2020-10-04,Asian
McLean,2020-10-04,Asian
McLean,2020-10-05,Asian
McLean,2020-10-05,Asian
McLean,2020-10-05,Asian
McLean,2020-10-05,White
McLean,2020-10-05,Black
McLean,2020-10-05,Black
McLean,2020-10-05,Asian
McLean,2020-10-05,White
McLean,2020-10-05,Asian
McLean,2020-10-06,Hispanic
McLean,2020-10-06,Asian
McLean,2020-10-06,White
McLean,2020-10-06,Black
McLean,2020-10-06,Asian
McLean,2020-10-06,White
McLean,2020-10-07,Black
McLean,2020-10-07,Asian
McLean,2020-10-07,Hispanic
McLean,2020-10-07,Black
McLean,2020-10-07,Asian
McLean,2020-10-08,Asian
McLean,2020-10-08,White
McLean,2020-10-08,Asian
McLean,2020-10-08,Black
McLean,2020-10-08,Asian
McLean,2020-10-08,Asian
McLean,2020-10-08,White
McLean,2020-10-08,Asian
McLean,2020-10-09,Black
McLean,2020-10-09,Asian
McLean,2020-10-09,Asian
McLean,2020-10-09,Asian
McLean,2020-10-09,Asian
McLean,2020-10-09,Black
McLean,2020-10-09,Asian
McLean,2020-10-09,Asian
McLean,2020-10-10,Asian
McLean,2020-10-10,Hispanic
McLean,2020-10-10,Asian
McLean,2020-10-10,Black
McLean,2020-10-10,Asian
McLean,2020-10-10,Hispanic
McLean,2020-10-11,Asian
McLean,2020-10-11,Asian
McLean,2020-10-11,Asian
McLean,2020-10-11,Black
McLean,2020-10-11,White
McLean,2020-10-12,Asian
McLean,2020-10-12,Asian
McLean,2020-10-12,Asian
McLean,2020-10-12,Hispanic
McLean,2020-10-13,Black
McLean,2020-10-14,Asian
McLean,2020-10-14,Black
McLean,2020-10-14,Black
McLean,2020-10-14,White
McLean,2020-10-14,Asian
McLean,2020-10-14,Asian
McLean,2020-10-14,Hispanic
McLean,2020-10-14,Asian
McLean,2020-10-14,Asian
McLean,2020-10-15,Black
McLean,2020-10-15,Asian
McLean,2020-10-16,Black
McLean,2020-10-16,Black
McLean,2020-10-16,Hispanic
McLean,2020-10-16,Hispanic
McLean,2020-10-16,Asian
McLean,2020-10-16,White
McLean,2020-10-16,Black
McLean,2020-10-16,Black
McLean,2020-10-16,Asian
McLean,2020-10-16,Hispanic
McLean,2020-10-17,Asian
McLean,2020-10-17,Asian
McLean,2020-10-17,Black
McLean,2020-10-17,Asian
McLean,2020-10-17,Hispanic
McLean,2020-10-17,Asian
McLean,2020-10-17,Hispanic
McLean,2020-10-18,White
McLean,2020-10-18,Asian
McLean,2020-10-18,Black
McLean,2020-10-19,Asian
McLean,2020-10-19,White
McLean,2020-10-20,Asian
McLean,2020-10-20,Asian
McLean,2020-10-20,Asian
McLean,2020-10-20,Hispanic
McLean,2020-10-20,Asian
McLean,2020-10-20,Black
McLean,2020-10-20,Black
McLean,2020-10-20,Asian
McLean,2020-10-20,Asian
McLean,2020-10-20,Asian
McLean,2020-10-21,Hispanic
McLean,2020-10-22,Black
McLean,2020-10-22,Asian
McLean,2020-10-22,Black
McLean,2020-10-22,Asian
McLean,2020-10-22,Asian
McLean,2020-10-23,Asian
McLean,2020-10-23,Asian
McLean,2020-10-23,Asian
McLean,2020-10-24,White
McLean,2020-10-24,Black
McLean,2020-10-25,Asian
McLean,2020-10-25,Black
McLean,2020-10-25,White
McLean,2020-10-26,Asian
McLean,2020-10-26,Asian
McLean,2020-10-26,Asian
McLean,2020-10-26,Black
McLean,2020-10-27,Asian
McLean,2020-10-27,White
McLean,2020-10-27,White
McLean,2020-10-27,White
McLean,2020-10-28,Asian
McLean,2020-10-29,Black
McLean,2020-10-29,Asian
McLean,2020-10-29,Hispanic
McLean,2020-10-29,Hispanic
McLean,2020-10-30,Asian
McLean,2020-10-30,Asian
McLean,2020-10-31,Hispanic
McLean,2020-10-31,Asian
McLean,2020-10-31,Asian
McLean,2020-11-01,Asian
McLean,2020-11-01,Asian
McLean,2020-11-01,White
McLean,2020-11-01,White
McLean,2020-11-02,White
McLean,2020-11-02,Asian
McLean,2020-11-02,Black
McLean,2020-11-02,Asian
McLean,2020-11-02,Black
McLean,2020-11-02,Asian
McLean,2020-11-02,Black
McLean,2020-11-02,White
McLean,2020-11-02,Black
McLean,2020-11-02,Asian
McLean,2020-11-03,Asian
McLean,2020-11-03,Black
McLean,2020-11-03,White
McLean,2020-11-03,Black
McLean,2020-11-03,Black
McLean,2020-11-03,Asian
McLean,2020-11-03,Asian
McLean,2020-11-03,Asian
McLean,2020-11-03,Asian
McLean,2020-11-04,Black
McLean,2020-11-04,Asian
McLean,2020-11-05,Hispanic
McLean,2020-11-05,White
McLean,2020-11-05,Hispanic
McLean,2020-11-05,Asian
McLean,2020-11-06,Black
McLean,2020-11-06,Asian
McLean,2020-11-06,White
McLean,2020-11-06,Black
McLean,2020-11-06,White
McLean,2020-11-06,Black
McLean,2020-11-06,Black
McLean,2020-11-06,White
McLean,2020-11-07,Asian
McLean,2020-11-07,White
McLean,2020-11-07,White
McLean,2020-11-07,Hispanic
McLean,2020-11-07,White
McLean,2020-11-07,Asian
McLean,2020-11-08,Black
McLean,2020-11-08,Asian
McLean,2020-11-08,Asian
McLean,2020-11-08,White
McLean,2020-11-08,Black
McLean,2020-11-08,Asian
McLean,2020-11-08,Asian
McLean,2020-11-08,Asian
McLean,2020-11-09,Asian
McLean,2020-11-09,Asian
McLean,2020-11-09,Black
McLean,2020-11-09,Asian
McLean,2020-11-09,Asian
McLean,2020-11-09,Asian
McLean,2020-11-10,Black
McLean,2020-11-11,Asian
McLean,2020-11-11,Asian
McLean,2020-11-11,Asian
McLean,2020-11-11,Asian
McLean,2020-11-11,Black
McLean,2020-11-11,Asian
McLean,2020-11-11,Asian
McLean,2020-11-11,Black
McLean,2020-11-12,Black
McLean,2020-11-12,Asian
McLean,2020-11-12,White
McLean,2020-11-12,Asian
McLean,2020-11-12,Black
McLean,2020-11-12,Asian
McLean,2020-11-12,Black
McLean,2020-11-12,Black
McLean,2020-11-12,Asian
McLean,2020-11-13,Asian
McLean,2020-11-13,Asian
McLean,2020-11-13,Black
McLean,2020-11-13,Hispanic
McLean,2020-11-13,Asian
McLean,2020-11-13,Asian
McLean,2020-11-13,White
McLean,2020-11-13,Black
McLean,2020-11-14,Hispanic
McLean,2020-11-14,Asian
McLean,2020-11-14,Black
McLean,2020-11-14,Asian
McLean,2020-11-14,White
McLean,2020-11-14,Asian
McLean,2020-11-14,Asian
McLean,2020-11-14,Hispanic
McLean,2020-11-14,Hispanic
McLean,2020-11-14,Asian
McLean,2020-11-15,Black
McLean,2020-11-15,Black
McLean,2020-11-16,White
McLean,2020-11-16,White
McLean,2020-11-16,Asian
McLean,2020-11-16,White
McLean,2020-11-17,Asian
McLean,2020-11-17,Asian
McLean,2020-11-17,Black
McLean,2020-11-17,Black
McLean,2020-11-17,White
McLean,2020-11-17,Black
McLean,2020-11-17,Asian
McLean,2020-11-18,Asian
McLean,2020-11-18,Black
McLean,2020-11-18,Asian
McLean,2020-11-18,Hispanic
McLean,2020-11-18,Asian
McLean,2020-11-18,Hispanic
McLean,2020-11-18,Black
McLean,2020-11-18,Asian
McLean,2020-11-18,Asian
McLean,2020-11-18,Asian
McLean,2020-11-19,Asian
McLean,2020-11-20,Black
McLean,2020-11-20,White
McLean,2020-11-20,Black
McLean,2020-11-20,White
McLean,2020-11-21,Asian
McLean,2020-11-22,Hispanic
McLean,2020-11-22,Asian
McLean,2020-11-22,White
McLean,2020-11-22,Asian
McLean,2020-11-22,Asian
McLean,2020-11-22,Asian
McLean,2020-11-22,Asian
McLean,2020-11-23,Asian
McLean,2020-11-23,Asian
McLean,2020-11-23,Black
McLean,2020-11-23,Asian
McLean,2020-11-23,Asian
McLean,2020-11-24,Asian
McLean,2020-11-24,Black
McLean,2020-11-24,Asian
McLean,2020-11-24,White
McLean,2020-11-24,Asian
McLean,2020-11-24,Black
McLean,2020-11-24,Asian
McLean,2020-11-24,White
McLean,2020-11-24,Asian
McLean,2020-11-25,Hispanic
McLean,2020-11-25,Asian
McLean,2020-11-25,Hispanic
McLean,2020-11-25,Black
McLean,2020-11-25,Black
McLean,2020-11-25,Asian
McLean,2020-11-25,Asian
McLean,2020-11-25,Asian
McLean,2020-11-26,Black
McLean,2020-11-26,Asian
McLean,2020-11-27,White
McLean,2020-11-27,Black
McLean,2020-11-27,Asian
McLean,2020-11-27,Asian
McLean,2020-11-27,Black
McLean,2020-11-28,Asian
McLean,2020-11-28,Asian
McLean,2020-11-28,Asian
McLean,2020-11-28,Asian
McLean,2020-11-28,Asian
McLean,2020-11-29,Asian
McLean,2020-11-29,Asian
McLean,2020-11-29,White
McLean,2020-11-29,Hispanic
McLean,2020-11-29,Black
McLean,2020-11-30,Hispanic
McLean,2020-12-01,Asian
McLean,2020-12-01,Black
McLean,2020-12-01,Black
McLean,2020-12-01,Asian
McLean,2020-12-01,Asian
McLean,2020-12-01,White
McLean,2020-12-01,White
McLean,2020-12-01,Asian
McLean,2020-12-01,Asian
McLean,2020-12-01,Asian
McLean,2020-12-02,Asian
McLean,2020-12-02,Hispanic
McLean,2020-12-02,Asian
McLean,2020-12-03,Asian
McLean,2020-12-03,Black
McLean,2020-12-03,Asian
McLean,2020-12-03,Asian
McLean,2020-12-03,Black
McLean,2020-12-03,White
McLean,2020-12-04,Asian
McLean,2020-12-04,Black
McLean,2020-12-04,White
McLean,2020-12-04,Black
McLean,2020-12-04,White
McLean,2020-12-04,Asian
McLean,2020-12-04,Black
McLean,2020-12-05,Black
McLean,2020-12-05,Hispanic
McLean,2020-12-05,Asian
McLean,2020-12-05,Asian
McLean,2020-12-06,Asian
McLean,2020-12-06,Asian
McLean,2020-12-06,Black
McLean,2020-12-06,White
McLean,2020-12-06,Asian
McLean,2020-12-06,Asian
McLean,2020-12-06,Black
McLean,2020-12-06,Asian
McLean,2020-12-06,White
McLean,2020-12-06,Asian
McLean,2020-12-07,Asian
McLean,2020-12-07,White
McLean,2020-12-07,Asian
McLean,2020-12-08,Asian
McLean,2020-12-08,Black
McLean,2020-12-08,White
McLean,2020-12-08,Asian
McLean,2020-12-08,Asian
McLean,2020-12-08,Asian
McLean,2020-12-08,Asian
McLean,2020-12-08,Asian
McLean,2020-12-09,Asian
